# {"t_start": 1757028363.865705, "env_id": "graff-v0"} 
r,obj_lift,obj_grab,l,t
4071.4173,0.8,0.81,200,2725.097209
3720.815143,0.805,0.82,200,2729.734603
3525.841263,0.825,0.835,200,2734.362035
4071.976829,0.8,0.805,200,2739.761309
4160.576917,0.83,0.86,200,2744.541511
4170.10366,0.825,0.845,200,2749.328254
4198.197496,0.84,0.86,200,2754.020377
4204.865713,0.835,0.845,200,2759.607424
3664.966258,0.83,0.835,200,2764.399595
4173.257743,0.845,0.855,200,2768.939253
3696.458649,0.83,0.84,200,2773.808278
3697.868305,0.825,0.83,200,2779.297761
4236.961515,0.875,0.875,200,2784.0588
4119.457336,0.81,0.83,200,2788.777923
3973.359047,0.85,0.855,200,2793.449456
4141.791058,0.84,0.865,200,2798.820592
4130.915192,0.805,0.83,200,2803.379295
4110.206267,0.8,0.82,200,2807.994444
3716.398562,0.84,0.845,200,2812.628769
4072.356448,0.82,0.82,200,2818.046174
3714.858496,0.835,0.855,200,2822.678254
3752.523261,0.845,0.86,200,2827.320477
3799.142941,0.84,0.86,200,2832.055145
4046.099604,0.805,0.81,200,2837.476445
4276.072626,0.85,0.895,200,2842.249225
4077.432959,0.81,0.81,200,2846.851227
3656.951652,0.815,0.835,200,2851.55376
4265.790129,0.865,0.87,200,2856.985135
3664.645026,0.84,0.84,200,2861.780774
4117.866443,0.815,0.825,200,2866.587388
4178.002345,0.83,0.83,200,2871.3891
4217.258308,0.845,0.85,200,2877.083799
4252.299101,0.87,0.88,200,2881.965804
2646.096368,0.855,0.86,200,2886.6482
3728.127193,0.83,0.84,200,2891.459666
4213.713562,0.83,0.84,200,2896.86143
3635.499545,0.825,0.825,200,2901.590051
4173.628297,0.875,0.875,200,2906.269816
4093.882203,0.85,0.86,200,2910.919805
4035.230995,0.81,0.81,200,2916.156814
4280.675875,0.86,0.875,200,2920.826349
4149.737493,0.84,0.85,200,2925.639709
4026.905014,0.81,0.81,200,2930.299185
4158.683833,0.84,0.865,200,2935.43238
4315.310312,0.88,0.89,200,2940.182688
4278.239282,0.87,0.885,200,2944.840259
3668.928813,0.81,0.82,200,2949.550953
3705.22174,0.8,0.81,200,2954.871487
4211.990393,0.85,0.87,200,2959.516674
3209.266504,0.83,0.835,200,2964.195756
4267.430996,0.88,0.885,200,2969.016016
4163.844324,0.835,0.855,200,2974.41354
4067.43285,0.805,0.81,200,2978.996747
4157.382957,0.85,0.855,200,2983.605325
3984.306177,0.86,0.88,200,2988.167352
